App Version,Crit 00 00 00 00.00 00 00 Non Crit 00 00.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Build Hash,80FA0637D4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Build Number ,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Parametric Version,Crit 99 99 00 00.99 00 00 Non Crit 00 00.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UI Version,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UI Bootloader Version ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MC Bootloader Version ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date,Time,.SS,UI_MachineStateEnter,UI_MachineStateExit,UI_CycleSelection,UnitSerialNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,F039,F03A,F03B,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
02/15/2023,15:58:54:.372,.372,01,02,04,0000000000000000000000000000000000000000000000000000000000000000
02/15/2023,15:58:54:.418,.418,01,02,04,0000000000000000000000000000000000000000000000000000000000000000
02/15/2023,15:58:54:.522,.522,01,02,04,0000000000000000000000000000000000000000000000000000000000000000
02/15/2023,15:58:54:.616,.616,01,02,04,0000000000000000000000000000000000000000000000000000000000000000
02/15/2023,15:58:54:.727,.727,01,02,04,0000000000000000000000000000000000000000000000000000000000000000
02/15/2023,15:58:54:.823,.823,01,02,04,0000000000000000000000000000000000000000000000000000000000000000
02/15/2023,15:58:54:.932,.932,01,02,04,0000000000000000000000000000000000000000000000000000000000000000
02/15/2023,15:58:55:.046,.046,01,02,04,0000000000000000000000000000000000000000000000000000000000000000
02/15/2023,15:58:55:.136,.136,01,02,04,0000000000000000000000000000000000000000000000000000000000000000
02/15/2023,15:58:55:.222,.222,01,02,04,0000000000000000000000000000000000000000000000000000000000000000
02/15/2023,15:58:55:.330,.330,01,02,04,0000000000000000000000000000000000000000000000000000000000000000
02/15/2023,15:58:55:.421,.421,01,02,04,0000000000000000000000000000000000000000000000000000000000000000
02/15/2023,15:58:55:.526,.526,01,02,04,0000000000000000000000000000000000000000000000000000000000000000
02/15/2023,15:58:55:.632,.632,01,02,04,0000000000000000000000000000000000000000000000000000000000000000
02/15/2023,15:58:55:.721,.721,01,02,04,0000000000000000000000000000000000000000000000000000000000000000
02/15/2023,15:58:55:.833,.833,01,02,04,0000000000000000000000000000000000000000000000000000000000000000
02/15/2023,15:58:55:.917,.917,01,02,04,0000000000000000000000000000000000000000000000000000000000000000
02/15/2023,15:58:56:.043,.043,01,02,04,0000000000000000000000000000000000000000000000000000000000000000
02/15/2023,15:58:56:.131,.131,01,02,04,0000000000000000000000000000000000000000000000000000000000000000
